Date=12/9/2020
Time=3:06:17 PM
140 / 4000
164 / 4000
95 / 4000
104 / 4000
175 / 4000
121 / 4000
67 / 4000
108 / 4000
167 / 4000
70 / 4000
23 / 4000
50 / 4000
108 / 4000
72 / 4000
144 / 4000
95 / 4000
66 / 4000
64 / 4000
101 / 4000
141 / 4000
124 / 4000
107 / 4000
103 / 4000
175 / 4000
128 / 4000
126 / 4000
248 / 4000
145 / 4000
127 / 4000
124 / 4000
99 / 4000
85 / 4000
177 / 4000
72 / 4000
144 / 4000
160 / 4000
253 / 4000
205 / 4000
154 / 4000
202 / 4000
92 / 4000
185 / 4000
218 / 4000
77 / 4000
41 / 4000
94 / 4000
153 / 4000
76 / 4000
92 / 4000
118 / 4000
88 / 4000
128 / 4000
149 / 4000
194 / 4000
222 / 4000
131 / 4000
57 / 4000
85 / 4000
90 / 4000
194 / 4000
135 / 4000
92 / 4000
88 / 4000
66 / 4000
175 / 4000
99 / 4000
127 / 4000
139 / 4000
112 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
110 / 4000
119 / 4000
111 / 4000
104 / 4000
119 / 4000
165 / 4000
125 / 4000
147 / 4000
128 / 4000
50 / 4000
91 / 4000
214 / 4000
109 / 4000
125 / 4000
109 / 4000
218 / 4000
120 / 4000
109 / 4000
108 / 4000
179 / 4000
138 / 4000
102 / 4000
91 / 4000
142 / 4000
107 / 4000
197 / 4000
156 / 4000
199 / 4000
173 / 4000
194 / 4000
273 / 4000
166 / 4000
120 / 4000
126 / 4000
153 / 4000
263 / 4000
249 / 4000
149 / 4000
132 / 4000
118 / 4000
123 / 4000
184 / 4000
138 / 4000
140 / 4000
112 / 4000
84 / 4000
99 / 4000
92 / 4000
104 / 4000
79 / 4000
70 / 4000
98 / 4000
107 / 4000
99 / 4000
128 / 4000
117 / 4000
122 / 4000
216 / 4000
387 / 4000
171 / 4000
148 / 4000
228 / 4000
328 / 4000
362 / 4000
427 / 4000
131 / 4000
106 / 4000
93 / 4000
280 / 4000
149 / 4000
226 / 4000
175 / 4000
193 / 4000
148 / 4000
274 / 4000
105 / 4000
113 / 4000
55 / 4000
73 / 4000
75 / 4000
103 / 4000
170 / 4000
100 / 4000
87 / 4000
107 / 4000
115 / 4000
130 / 4000
176 / 4000
106 / 4000
237 / 4000
59 / 4000
56 / 4000
84 / 4000
140 / 4000
102 / 4000
97 / 4000
92 / 4000
56 / 4000
130 / 4000
98 / 4000
120 / 4000
172 / 4000
50 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
111 / 4000
95 / 4000
123 / 4000
85 / 4000
106 / 4000
120 / 4000
167 / 4000
119 / 4000
118 / 4000
53 / 4000
86 / 4000
167 / 4000
126 / 4000
131 / 4000
104 / 4000
135 / 4000
92 / 4000
73 / 4000
99 / 4000
147 / 4000
167 / 4000
97 / 4000
113 / 4000
115 / 4000
136 / 4000
150 / 4000
177 / 4000
146 / 4000
161 / 4000
252 / 4000
120 / 4000
221 / 4000
173 / 4000
329 / 4000
254 / 4000
156 / 4000
118 / 4000
189 / 4000
190 / 4000
149 / 4000
85 / 4000
96 / 4000
81 / 4000
87 / 4000
74 / 4000
257 / 4000
173 / 4000
96 / 4000
62 / 4000
99 / 4000
126 / 4000
100 / 4000
157 / 4000
103 / 4000
111 / 4000
382 / 4000
258 / 4000
107 / 4000
348 / 4000
300 / 4000
133 / 4000
110 / 4000
214 / 4000
446 / 4000
276 / 4000
111 / 4000
233 / 4000
171 / 4000
309 / 4000
247 / 4000
141 / 4000
127 / 4000
310 / 4000
234 / 4000
179 / 4000
332 / 4000
174 / 4000
160 / 4000
77 / 4000
217 / 4000
103 / 4000
83 / 4000
68 / 4000
108 / 4000
84 / 4000
105 / 4000
107 / 4000
93 / 4000
123 / 4000
173 / 4000
101 / 4000
167 / 4000
61 / 4000
49 / 4000
79 / 4000
113 / 4000
118 / 4000
78 / 4000
81 / 4000
61 / 4000
129 / 4000
72 / 4000
110 / 4000
124 / 4000
22 / 4000
21 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
96 / 4000
138 / 4000
125 / 4000
97 / 4000
100 / 4000
114 / 4000
187 / 4000
144 / 4000
146 / 4000
55 / 4000
160 / 4000
169 / 4000
119 / 4000
132 / 4000
210 / 4000
93 / 4000
79 / 4000
107 / 4000
143 / 4000
97 / 4000
127 / 4000
193 / 4000
135 / 4000
103 / 4000
179 / 4000
155 / 4000
111 / 4000
162 / 4000
155 / 4000
154 / 4000
237 / 4000
158 / 4000
321 / 4000
252 / 4000
164 / 4000
193 / 4000
154 / 4000
135 / 4000
261 / 4000
256 / 4000
149 / 4000
141 / 4000
170 / 4000
212 / 4000
87 / 4000
74 / 4000
95 / 4000
122 / 4000
150 / 4000
141 / 4000
55 / 4000
146 / 4000
161 / 4000
169 / 4000
178 / 4000
101 / 4000
101 / 4000
120 / 4000
106 / 4000
133 / 4000
227 / 4000
207 / 4000
179 / 4000
134 / 4000
183 / 4000
162 / 4000
129 / 4000
200 / 4000
230 / 4000
118 / 4000
248 / 4000
396 / 4000
262 / 4000
213 / 4000
137 / 4000
352 / 4000
265 / 4000
169 / 4000
174 / 4000
80 / 4000
108 / 4000
78 / 4000
188 / 4000
103 / 4000
99 / 4000
104 / 4000
122 / 4000
75 / 4000
82 / 4000
88 / 4000
106 / 4000
136 / 4000
104 / 4000
211 / 4000
52 / 4000
49 / 4000
125 / 4000
107 / 4000
101 / 4000
65 / 4000
83 / 4000
68 / 4000
92 / 4000
75 / 4000
119 / 4000
90 / 4000
19 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
101 / 4000
140 / 4000
102 / 4000
76 / 4000
171 / 4000
118 / 4000
113 / 4000
124 / 4000
153 / 4000
50 / 4000
166 / 4000
143 / 4000
158 / 4000
114 / 4000
140 / 4000
107 / 4000
77 / 4000
123 / 4000
148 / 4000
110 / 4000
64 / 4000
171 / 4000
99 / 4000
209 / 4000
178 / 4000
151 / 4000
121 / 4000
134 / 4000
138 / 4000
180 / 4000
354 / 4000
291 / 4000
168 / 4000
175 / 4000
217 / 4000
162 / 4000
171 / 4000
129 / 4000
165 / 4000
242 / 4000
246 / 4000
142 / 4000
70 / 4000
129 / 4000
123 / 4000
43 / 4000
42 / 4000
64 / 4000
108 / 4000
140 / 4000
189 / 4000
164 / 4000
137 / 4000
194 / 4000
182 / 4000
137 / 4000
115 / 4000
155 / 4000
226 / 4000
208 / 4000
164 / 4000
286 / 4000
237 / 4000
132 / 4000
122 / 4000
240 / 4000
224 / 4000
182 / 4000
206 / 4000
165 / 4000
184 / 4000
249 / 4000
275 / 4000
360 / 4000
451 / 4000
442 / 4000
224 / 4000
126 / 4000
327 / 4000
155 / 4000
139 / 4000
114 / 4000
132 / 4000
131 / 4000
159 / 4000
147 / 4000
96 / 4000
73 / 4000
113 / 4000
83 / 4000
90 / 4000
107 / 4000
107 / 4000
121 / 4000
81 / 4000
191 / 4000
65 / 4000
57 / 4000
102 / 4000
117 / 4000
105 / 4000
64 / 4000
69 / 4000
48 / 4000
132 / 4000
88 / 4000
115 / 4000
95 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
51 / 4000
136 / 4000
118 / 4000
119 / 4000
135 / 4000
207 / 4000
115 / 4000
105 / 4000
145 / 4000
51 / 4000
177 / 4000
113 / 4000
182 / 4000
125 / 4000
147 / 4000
119 / 4000
112 / 4000
157 / 4000
122 / 4000
109 / 4000
126 / 4000
140 / 4000
201 / 4000
158 / 4000
177 / 4000
93 / 4000
132 / 4000
121 / 4000
173 / 4000
270 / 4000
277 / 4000
181 / 4000
152 / 4000
159 / 4000
138 / 4000
118 / 4000
129 / 4000
103 / 4000
76 / 4000
108 / 4000
143 / 4000
220 / 4000
257 / 4000
146 / 4000
124 / 4000
152 / 4000
82 / 4000
148 / 4000
231 / 4000
181 / 4000
147 / 4000
151 / 4000
187 / 4000
213 / 4000
248 / 4000
207 / 4000
198 / 4000
140 / 4000
107 / 4000
155 / 4000
137 / 4000
212 / 4000
321 / 4000
307 / 4000
249 / 4000
219 / 4000
206 / 4000
333 / 4000
202 / 4000
440 / 4000
376 / 4000
390 / 4000
208 / 4000
174 / 4000
499 / 4000
517 / 4000
497 / 4000
422 / 4000
339 / 4000
216 / 4000
186 / 4000
141 / 4000
151 / 4000
181 / 4000
119 / 4000
173 / 4000
110 / 4000
225 / 4000
95 / 4000
83 / 4000
150 / 4000
96 / 4000
94 / 4000
138 / 4000
82 / 4000
122 / 4000
86 / 4000
111 / 4000
51 / 4000
58 / 4000
84 / 4000
92 / 4000
104 / 4000
78 / 4000
69 / 4000
49 / 4000
105 / 4000
123 / 4000
113 / 4000
86 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
37 / 4000
100 / 4000
105 / 4000
124 / 4000
98 / 4000
211 / 4000
154 / 4000
116 / 4000
108 / 4000
42 / 4000
200 / 4000
110 / 4000
167 / 4000
113 / 4000
180 / 4000
128 / 4000
100 / 4000
182 / 4000
143 / 4000
84 / 4000
150 / 4000
71 / 4000
182 / 4000
164 / 4000
115 / 4000
137 / 4000
103 / 4000
74 / 4000
159 / 4000
211 / 4000
163 / 4000
124 / 4000
122 / 4000
88 / 4000
75 / 4000
99 / 4000
115 / 4000
86 / 4000
111 / 4000
66 / 4000
102 / 4000
156 / 4000
204 / 4000
131 / 4000
100 / 4000
182 / 4000
150 / 4000
129 / 4000
225 / 4000
200 / 4000
220 / 4000
237 / 4000
256 / 4000
239 / 4000
222 / 4000
236 / 4000
196 / 4000
192 / 4000
146 / 4000
142 / 4000
250 / 4000
214 / 4000
191 / 4000
174 / 4000
202 / 4000
237 / 4000
286 / 4000
514 / 4000
569 / 4000
418 / 4000
225 / 4000
258 / 4000
126 / 4000
607 / 4000
426 / 4000
520 / 4000
423 / 4000
482 / 4000
555 / 4000
332 / 4000
347 / 4000
282 / 4000
161 / 4000
44 / 4000
95 / 4000
167 / 4000
282 / 4000
213 / 4000
181 / 4000
187 / 4000
111 / 4000
115 / 4000
85 / 4000
106 / 4000
111 / 4000
133 / 4000
90 / 4000
88 / 4000
71 / 4000
87 / 4000
53 / 4000
68 / 4000
108 / 4000
93 / 4000
93 / 4000
82 / 4000
89 / 4000
55 / 4000
105 / 4000
87 / 4000
113 / 4000
68 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
19 / 4000
88 / 4000
115 / 4000
144 / 4000
117 / 4000
166 / 4000
178 / 4000
149 / 4000
90 / 4000
40 / 4000
180 / 4000
110 / 4000
153 / 4000
84 / 4000
131 / 4000
90 / 4000
85 / 4000
150 / 4000
174 / 4000
86 / 4000
119 / 4000
54 / 4000
148 / 4000
148 / 4000
100 / 4000
146 / 4000
62 / 4000
77 / 4000
140 / 4000
129 / 4000
104 / 4000
125 / 4000
108 / 4000
62 / 4000
68 / 4000
66 / 4000
51 / 4000
109 / 4000
59 / 4000
64 / 4000
113 / 4000
67 / 4000
129 / 4000
233 / 4000
281 / 4000
288 / 4000
268 / 4000
244 / 4000
136 / 4000
166 / 4000
257 / 4000
254 / 4000
172 / 4000
157 / 4000
197 / 4000
249 / 4000
182 / 4000
139 / 4000
93 / 4000
154 / 4000
267 / 4000
241 / 4000
184 / 4000
507 / 4000
313 / 4000
317 / 4000
335 / 4000
498 / 4000
538 / 4000
363 / 4000
395 / 4000
278 / 4000
331 / 4000
170 / 4000
404 / 4000
132 / 4000
518 / 4000
541 / 4000
505 / 4000
360 / 4000
454 / 4000
260 / 4000
122 / 4000
130 / 4000
74 / 4000
117 / 4000
202 / 4000
179 / 4000
250 / 4000
179 / 4000
146 / 4000
118 / 4000
121 / 4000
102 / 4000
101 / 4000
140 / 4000
105 / 4000
137 / 4000
97 / 4000
100 / 4000
79 / 4000
90 / 4000
56 / 4000
58 / 4000
103 / 4000
89 / 4000
92 / 4000
92 / 4000
81 / 4000
55 / 4000
62 / 4000
81 / 4000
94 / 4000
54 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
38 / 4000
118 / 4000
136 / 4000
114 / 4000
235 / 4000
132 / 4000
160 / 4000
118 / 4000
35 / 4000
158 / 4000
124 / 4000
149 / 4000
72 / 4000
132 / 4000
84 / 4000
91 / 4000
90 / 4000
101 / 4000
106 / 4000
105 / 4000
131 / 4000
101 / 4000
104 / 4000
90 / 4000
115 / 4000
66 / 4000
91 / 4000
73 / 4000
57 / 4000
78 / 4000
62 / 4000
45 / 4000
55 / 4000
52 / 4000
46 / 4000
45 / 4000
48 / 4000
70 / 4000
60 / 4000
62 / 4000
88 / 4000
95 / 4000
63 / 4000
93 / 4000
127 / 4000
158 / 4000
133 / 4000
147 / 4000
135 / 4000
109 / 4000
135 / 4000
254 / 4000
176 / 4000
129 / 4000
149 / 4000
283 / 4000
295 / 4000
149 / 4000
174 / 4000
366 / 4000
634 / 4000
470 / 4000
376 / 4000
212 / 4000
261 / 4000
396 / 4000
491 / 4000
659 / 4000
408 / 4000
422 / 4000
473 / 4000
564 / 4000
263 / 4000
177 / 4000
244 / 4000
283 / 4000
322 / 4000
320 / 4000
468 / 4000
601 / 4000
325 / 4000
268 / 4000
86 / 4000
47 / 4000
254 / 4000
258 / 4000
233 / 4000
274 / 4000
310 / 4000
191 / 4000
123 / 4000
184 / 4000
110 / 4000
170 / 4000
85 / 4000
79 / 4000
174 / 4000
97 / 4000
96 / 4000
75 / 4000
93 / 4000
67 / 4000
87 / 4000
37 / 4000
54 / 4000
110 / 4000
83 / 4000
88 / 4000
84 / 4000
70 / 4000
80 / 4000
82 / 4000
90 / 4000
126 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
28 / 4000
178 / 4000
103 / 4000
78 / 4000
154 / 4000
169 / 4000
123 / 4000
121 / 4000
40 / 4000
79 / 4000
119 / 4000
149 / 4000
102 / 4000
121 / 4000
112 / 4000
99 / 4000
110 / 4000
107 / 4000
116 / 4000
103 / 4000
133 / 4000
107 / 4000
89 / 4000
74 / 4000
85 / 4000
83 / 4000
98 / 4000
51 / 4000
47 / 4000
60 / 4000
60 / 4000
49 / 4000
83 / 4000
74 / 4000
64 / 4000
58 / 4000
74 / 4000
50 / 4000
180 / 4000
153 / 4000
64 / 4000
119 / 4000
134 / 4000
73 / 4000
80 / 4000
130 / 4000
113 / 4000
147 / 4000
177 / 4000
157 / 4000
172 / 4000
160 / 4000
180 / 4000
201 / 4000
199 / 4000
243 / 4000
274 / 4000
393 / 4000
275 / 4000
483 / 4000
633 / 4000
589 / 4000
389 / 4000
591 / 4000
757 / 4000
422 / 4000
517 / 4000
619 / 4000
410 / 4000
659 / 4000
431 / 4000
348 / 4000
340 / 4000
396 / 4000
236 / 4000
305 / 4000
144 / 4000
327 / 4000
236 / 4000
298 / 4000
198 / 4000
282 / 4000
48 / 4000
67 / 4000
161 / 4000
254 / 4000
169 / 4000
392 / 4000
181 / 4000
182 / 4000
262 / 4000
209 / 4000
168 / 4000
245 / 4000
129 / 4000
172 / 4000
66 / 4000
68 / 4000
152 / 4000
96 / 4000
106 / 4000
72 / 4000
98 / 4000
55 / 4000
95 / 4000
55 / 4000
57 / 4000
72 / 4000
91 / 4000
66 / 4000
75 / 4000
61 / 4000
86 / 4000
81 / 4000
97 / 4000
89 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
85 / 4000
106 / 4000
89 / 4000
106 / 4000
179 / 4000
152 / 4000
129 / 4000
59 / 4000
38 / 4000
120 / 4000
115 / 4000
124 / 4000
107 / 4000
97 / 4000
109 / 4000
115 / 4000
83 / 4000
111 / 4000
99 / 4000
141 / 4000
128 / 4000
78 / 4000
106 / 4000
82 / 4000
76 / 4000
86 / 4000
51 / 4000
57 / 4000
60 / 4000
59 / 4000
74 / 4000
66 / 4000
85 / 4000
155 / 4000
127 / 4000
63 / 4000
58 / 4000
126 / 4000
160 / 4000
107 / 4000
51 / 4000
138 / 4000
170 / 4000
68 / 4000
78 / 4000
115 / 4000
131 / 4000
207 / 4000
269 / 4000
202 / 4000
159 / 4000
161 / 4000
283 / 4000
220 / 4000
155 / 4000
181 / 4000
197 / 4000
371 / 4000
360 / 4000
352 / 4000
452 / 4000
448 / 4000
408 / 4000
546 / 4000
580 / 4000
632 / 4000
851 / 4000
677 / 4000
867 / 4000
621 / 4000
514 / 4000
621 / 4000
636 / 4000
435 / 4000
267 / 4000
296 / 4000
282 / 4000
272 / 4000
191 / 4000
324 / 4000
207 / 4000
132 / 4000
103 / 4000
233 / 4000
253 / 4000
201 / 4000
262 / 4000
143 / 4000
314 / 4000
327 / 4000
129 / 4000
243 / 4000
222 / 4000
166 / 4000
228 / 4000
144 / 4000
183 / 4000
33 / 4000
51 / 4000
115 / 4000
90 / 4000
107 / 4000
82 / 4000
74 / 4000
58 / 4000
130 / 4000
50 / 4000
64 / 4000
70 / 4000
95 / 4000
63 / 4000
76 / 4000
43 / 4000
91 / 4000
107 / 4000
118 / 4000
26 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
0 / 4000
58 / 4000
64 / 4000
128 / 4000
85 / 4000
134 / 4000
167 / 4000
171 / 4000
51 / 4000
38 / 4000
153 / 4000
54 / 4000
106 / 4000
96 / 4000
94 / 4000
86 / 4000
139 / 4000
101 / 4000
98 / 4000
83 / 4000
108 / 4000
133 / 4000
71 / 4000
71 / 4000
65 / 4000
59 / 4000
53 / 4000
56 / 4000
57 / 4000
65 / 4000
53 / 4000
69 / 4000
73 / 4000
82 / 4000
71 / 4000
163 / 4000
131 / 4000
59 / 4000
42 / 4000
51 / 4000
94 / 4000
82 / 4000
48 / 4000
73 / 4000
71 / 4000
86 / 4000
70 / 4000
71 / 4000
97 / 4000
198 / 4000
190 / 4000
190 / 4000
188 / 4000
199 / 4000
271 / 4000
299 / 4000
285 / 4000
277 / 4000
