Date=12/9/2020
Time=1:41:43 PM
11569 / 4000
11565 / 4000
11570 / 4000
11571 / 4000
11575 / 4000
11579 / 4000
11579 / 4000
11582 / 4000
11582 / 4000
11592 / 4000
11615 / 4000
11845 / 4000
12043 / 4000
12270 / 4000
12479 / 4000
12703 / 4000
12941 / 4000
13226 / 4000
13388 / 4000
13683 / 4000
13936 / 4000
14213 / 4000
14478 / 4000
14823 / 4000
15045 / 4000
15377 / 4000
15708 / 4000
16031 / 4000
16418 / 4000
16712 / 4000
17041 / 4000
17385 / 4000
32767 / 4000
18302 / 4000
18721 / 4000
19265 / 4000
19779 / 4000
20248 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
19422 / 4000
18903 / 4000
18436 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
16713 / 4000
16388 / 4000
15996 / 4000
15681 / 4000
15298 / 4000
14970 / 4000
14688 / 4000
14402 / 4000
14123 / 4000
13810 / 4000
13550 / 4000
13313 / 4000
13032 / 4000
12796 / 4000
12581 / 4000
12327 / 4000
12111 / 4000
11906 / 4000
11695 / 4000
11471 / 4000
11443 / 4000
11443 / 4000
11443 / 4000
11451 / 4000
11448 / 4000
11455 / 4000
11457 / 4000
11456 / 4000
11459 / 4000
11459 / 4000
11460 / 4000
11461 / 4000
11466 / 4000
11467 / 4000
11468 / 4000
11470 / 4000
11471 / 4000
11473 / 4000
11472 / 4000
11475 / 4000
11482 / 4000
11481 / 4000
11483 / 4000
11483 / 4000
11484 / 4000
11484 / 4000
11486 / 4000
11487 / 4000
11490 / 4000
11493 / 4000
11494 / 4000
11497 / 4000
11497 / 4000
11490 / 4000
11501 / 4000
11507 / 4000
11495 / 4000
11514 / 4000
11511 / 4000
11496 / 4000
11508 / 4000
11512 / 4000
11522 / 4000
11527 / 4000
11523 / 4000
11527 / 4000
11536 / 4000
11532 / 4000
11534 / 4000
11532 / 4000
11533 / 4000
11546 / 4000
11541 / 4000
11540 / 4000
11541 / 4000
11548 / 4000
11543 / 4000
11544 / 4000
11557 / 4000
11545 / 4000
11554 / 4000
11548 / 4000
11555 / 4000
11557 / 4000
11558 / 4000
11553 / 4000
11559 / 4000
11561 / 4000
11562 / 4000
11559 / 4000
11570 / 4000
11569 / 4000
11561 / 4000
11574 / 4000
11580 / 4000
11575 / 4000
11577 / 4000
11581 / 4000
11578 / 4000
11587 / 4000
11586 / 4000
11603 / 4000
11779 / 4000
12017 / 4000
12214 / 4000
12438 / 4000
12663 / 4000
12878 / 4000
13136 / 4000
13376 / 4000
13648 / 4000
13875 / 4000
14167 / 4000
14424 / 4000
14765 / 4000
14983 / 4000
15350 / 4000
15662 / 4000
15948 / 4000
16340 / 4000
16646 / 4000
17031 / 4000
32767 / 4000
17844 / 4000
18287 / 4000
18707 / 4000
19186 / 4000
19683 / 4000
20164 / 4000
20695 / 4000
32767 / 4000
32767 / 4000
22460 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
20379 / 4000
32767 / 4000
19406 / 4000
18777 / 4000
18411 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
16663 / 4000
16354 / 4000
15931 / 4000
15625 / 4000
15262 / 4000
14932 / 4000
14646 / 4000
14372 / 4000
14054 / 4000
13786 / 4000
13512 / 4000
13273 / 4000
13003 / 4000
12745 / 4000
12526 / 4000
12286 / 4000
12066 / 4000
11868 / 4000
11662 / 4000
11443 / 4000
11443 / 4000
11444 / 4000
11447 / 4000
11445 / 4000
11448 / 4000
11446 / 4000
11454 / 4000
11451 / 4000
11459 / 4000
11458 / 4000
11462 / 4000
11461 / 4000
11467 / 4000
11466 / 4000
11467 / 4000
11471 / 4000
11469 / 4000
11476 / 4000
11473 / 4000
11471 / 4000
11473 / 4000
11491 / 4000
11458 / 4000
11484 / 4000
11483 / 4000
11484 / 4000
11483 / 4000
11486 / 4000
11488 / 4000
11489 / 4000
11495 / 4000
11495 / 4000
11488 / 4000
11492 / 4000
11498 / 4000
11509 / 4000
11505 / 4000
11503 / 4000
11510 / 4000
11523 / 4000
11508 / 4000
11527 / 4000
11515 / 4000
11526 / 4000
11519 / 4000
11526 / 4000
11532 / 4000
11525 / 4000
11533 / 4000
11533 / 4000
11534 / 4000
11537 / 4000
11536 / 4000
11547 / 4000
11541 / 4000
11541 / 4000
11542 / 4000
11543 / 4000
11545 / 4000
11549 / 4000
11544 / 4000
11557 / 4000
11551 / 4000
11550 / 4000
11558 / 4000
11552 / 4000
11558 / 4000
11551 / 4000
11555 / 4000
11559 / 4000
11563 / 4000
11564 / 4000
11564 / 4000
11567 / 4000
11568 / 4000
11578 / 4000
11578 / 4000
11572 / 4000
11582 / 4000
11580 / 4000
11588 / 4000
11595 / 4000
11756 / 4000
11975 / 4000
12184 / 4000
12384 / 4000
12607 / 4000
12825 / 4000
13069 / 4000
13363 / 4000
13602 / 4000
13817 / 4000
14115 / 4000
14381 / 4000
14694 / 4000
14957 / 4000
15323 / 4000
15614 / 4000
15907 / 4000
16285 / 4000
16566 / 4000
16952 / 4000
17356 / 4000
17812 / 4000
18245 / 4000
18604 / 4000
19152 / 4000
19581 / 4000
20142 / 4000
20723 / 4000
21074 / 4000
32767 / 4000
32767 / 4000
23162 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
18784 / 4000
18363 / 4000
32767 / 4000
32767 / 4000
16999 / 4000
16637 / 4000
16273 / 4000
15872 / 4000
15547 / 4000
15237 / 4000
14906 / 4000
14586 / 4000
14306 / 4000
14006 / 4000
13744 / 4000
13452 / 4000
13251 / 4000
12953 / 4000
12709 / 4000
12485 / 4000
12248 / 4000
12031 / 4000
11818 / 4000
11600 / 4000
11444 / 4000
11437 / 4000
11441 / 4000
11441 / 4000
11448 / 4000
11445 / 4000
11450 / 4000
11452 / 4000
11457 / 4000
11451 / 4000
11458 / 4000
11457 / 4000
11462 / 4000
11461 / 4000
11462 / 4000
11465 / 4000
11466 / 4000
11471 / 4000
11471 / 4000
11476 / 4000
11468 / 4000
11476 / 4000
11473 / 4000
11475 / 4000
11480 / 4000
11484 / 4000
11482 / 4000
11483 / 4000
11483 / 4000
11487 / 4000
11486 / 4000
11486 / 4000
11488 / 4000
11494 / 4000
11493 / 4000
11495 / 4000
11495 / 4000
11502 / 4000
11503 / 4000
11517 / 4000
11521 / 4000
11524 / 4000
11524 / 4000
11527 / 4000
11520 / 4000
11524 / 4000
11515 / 4000
11526 / 4000
11530 / 4000
11528 / 4000
11532 / 4000
11535 / 4000
11534 / 4000
11536 / 4000
11541 / 4000
11539 / 4000
11542 / 4000
11544 / 4000
11542 / 4000
11547 / 4000
11548 / 4000
11548 / 4000
11549 / 4000
11552 / 4000
11546 / 4000
11552 / 4000
11550 / 4000
11556 / 4000
11554 / 4000
11554 / 4000
11560 / 4000
11557 / 4000
11561 / 4000
11563 / 4000
11569 / 4000
11569 / 4000
11572 / 4000
11573 / 4000
11575 / 4000
11575 / 4000
11578 / 4000
11582 / 4000
11583 / 4000
11716 / 4000
11933 / 4000
12130 / 4000
12333 / 4000
12552 / 4000
12789 / 4000
13028 / 4000
13299 / 4000
13581 / 4000
13800 / 4000
14054 / 4000
14365 / 4000
14626 / 4000
14935 / 4000
15266 / 4000
15522 / 4000
15885 / 4000
16197 / 4000
16532 / 4000
16892 / 4000
17307 / 4000
17720 / 4000
18136 / 4000
18622 / 4000
19151 / 4000
19475 / 4000
20174 / 4000
20721 / 4000
21004 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
20930 / 4000
20330 / 4000
32767 / 4000
32767 / 4000
18777 / 4000
18350 / 4000
32767 / 4000
17387 / 4000
16989 / 4000
16589 / 4000
16255 / 4000
15842 / 4000
15478 / 4000
15191 / 4000
14883 / 4000
14543 / 4000
14240 / 4000
13967 / 4000
13707 / 4000
13420 / 4000
13167 / 4000
12923 / 4000
12677 / 4000
12449 / 4000
12220 / 4000
11994 / 4000
11793 / 4000
11567 / 4000
11433 / 4000
11442 / 4000
11434 / 4000
11440 / 4000
11441 / 4000
11442 / 4000
11446 / 4000
11449 / 4000
11451 / 4000
11447 / 4000
11450 / 4000
11459 / 4000
11455 / 4000
11462 / 4000
11461 / 4000
11460 / 4000
11469 / 4000
11464 / 4000
11467 / 4000
11471 / 4000
11474 / 4000
11473 / 4000
11473 / 4000
11474 / 4000
11479 / 4000
11478 / 4000
11478 / 4000
11481 / 4000
11478 / 4000
11482 / 4000
11482 / 4000
11489 / 4000
11484 / 4000
11491 / 4000
11493 / 4000
11492 / 4000
11495 / 4000
11505 / 4000
11504 / 4000
11507 / 4000
11514 / 4000
11497 / 4000
11511 / 4000
11529 / 4000
11516 / 4000
11525 / 4000
11524 / 4000
11522 / 4000
11523 / 4000
11527 / 4000
11527 / 4000
11529 / 4000
11532 / 4000
11536 / 4000
11539 / 4000
11542 / 4000
11538 / 4000
11539 / 4000
11541 / 4000
11542 / 4000
11543 / 4000
11545 / 4000
11547 / 4000
11539 / 4000
11554 / 4000
11548 / 4000
11553 / 4000
11549 / 4000
11554 / 4000
11552 / 4000
11559 / 4000
11567 / 4000
11553 / 4000
11568 / 4000
11569 / 4000
11566 / 4000
11574 / 4000
11575 / 4000
11577 / 4000
11576 / 4000
11576 / 4000
11579 / 4000
11587 / 4000
11677 / 4000
11882 / 4000
12110 / 4000
12314 / 4000
12521 / 4000
12766 / 4000
13006 / 4000
13246 / 4000
13495 / 4000
13746 / 4000
14021 / 4000
14335 / 4000
14585 / 4000
14888 / 4000
15189 / 4000
15478 / 4000
15831 / 4000
16145 / 4000
16519 / 4000
16939 / 4000
17274 / 4000
17699 / 4000
18063 / 4000
32767 / 4000
18975 / 4000
19407 / 4000
20172 / 4000
20602 / 4000
20976 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
20326 / 4000
32767 / 4000
32767 / 4000
18726 / 4000
18277 / 4000
17769 / 4000
17355 / 4000
16975 / 4000
16528 / 4000
16245 / 4000
15781 / 4000
15456 / 4000
15114 / 4000
14831 / 4000
14536 / 4000
14213 / 4000
13945 / 4000
13675 / 4000
13380 / 4000
13142 / 4000
12892 / 4000
12644 / 4000
12419 / 4000
12182 / 4000
11951 / 4000
11769 / 4000
11530 / 4000
11432 / 4000
11434 / 4000
11436 / 4000
11440 / 4000
11443 / 4000
11439 / 4000
11449 / 4000
11449 / 4000
11446 / 4000
11451 / 4000
11454 / 4000
11454 / 4000
11456 / 4000
11457 / 4000
11458 / 4000
11462 / 4000
11465 / 4000
11463 / 4000
11469 / 4000
11463 / 4000
11469 / 4000
11475 / 4000
11472 / 4000
11472 / 4000
11476 / 4000
11480 / 4000
11481 / 4000
11479 / 4000
11479 / 4000
11488 / 4000
11482 / 4000
11482 / 4000
11484 / 4000
11485 / 4000
11494 / 4000
11495 / 4000
11494 / 4000
11499 / 4000
11495 / 4000
11506 / 4000
11506 / 4000
11504 / 4000
11508 / 4000
11519 / 4000
11519 / 4000
11524 / 4000
11523 / 4000
11520 / 4000
11525 / 4000
11514 / 4000
11530 / 4000
11531 / 4000
11530 / 4000
11529 / 4000
11535 / 4000
11537 / 4000
11535 / 4000
11539 / 4000
11546 / 4000
11541 / 4000
11542 / 4000
11544 / 4000
11542 / 4000
11547 / 4000
11545 / 4000
11552 / 4000
11550 / 4000
11550 / 4000
11546 / 4000
11554 / 4000
11557 / 4000
11555 / 4000
11561 / 4000
11558 / 4000
11563 / 4000
11569 / 4000
11567 / 4000
11570 / 4000
11574 / 4000
11575 / 4000
11577 / 4000
11578 / 4000
11582 / 4000
11621 / 4000
11846 / 4000
12060 / 4000
12284 / 4000
12502 / 4000
12744 / 4000
12977 / 4000
13188 / 4000
13477 / 4000
13729 / 4000
13989 / 4000
14263 / 4000
14528 / 4000
14884 / 4000
15113 / 4000
15451 / 4000
15831 / 4000
16081 / 4000
16508 / 4000
16888 / 4000
17202 / 4000
17632 / 4000
18040 / 4000
32767 / 4000
18913 / 4000
19328 / 4000
20023 / 4000
20579 / 4000
20868 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
18730 / 4000
18241 / 4000
17782 / 4000
17321 / 4000
16919 / 4000
16541 / 4000
16094 / 4000
15790 / 4000
15425 / 4000
15054 / 4000
14827 / 4000
14502 / 4000
14181 / 4000
13905 / 4000
13648 / 4000
13358 / 4000
13112 / 4000
12854 / 4000
12654 / 4000
12389 / 4000
12163 / 4000
11921 / 4000
11731 / 4000
11535 / 4000
11431 / 4000
11431 / 4000
11432 / 4000
11438 / 4000
11436 / 4000
11442 / 4000
11441 / 4000
11443 / 4000
11446 / 4000
11451 / 4000
11453 / 4000
11452 / 4000
11455 / 4000
11459 / 4000
11456 / 4000
11455 / 4000
11458 / 4000
11464 / 4000
11467 / 4000
11467 / 4000
11468 / 4000
11466 / 4000
11472 / 4000
11471 / 4000
11475 / 4000
11477 / 4000
11477 / 4000
11479 / 4000
11479 / 4000
11484 / 4000
11483 / 4000
11482 / 4000
11482 / 4000
11486 / 4000
11491 / 4000
11486 / 4000
11504 / 4000
11496 / 4000
11500 / 4000
11505 / 4000
11505 / 4000
11493 / 4000
11509 / 4000
11513 / 4000
11522 / 4000
11519 / 4000
11523 / 4000
11521 / 4000
11520 / 4000
11522 / 4000
11523 / 4000
11533 / 4000
11524 / 4000
11532 / 4000
11532 / 4000
11536 / 4000
11535 / 4000
11535 / 4000
11538 / 4000
11539 / 4000
11540 / 4000
11538 / 4000
11547 / 4000
11536 / 4000
11539 / 4000
11549 / 4000
11551 / 4000
11550 / 4000
11552 / 4000
11547 / 4000
11555 / 4000
11554 / 4000
11555 / 4000
11556 / 4000
11563 / 4000
11569 / 4000
11568 / 4000
11570 / 4000
11573 / 4000
11573 / 4000
11571 / 4000
11577 / 4000
11583 / 4000
11601 / 4000
11830 / 4000
12075 / 4000
12259 / 4000
12478 / 4000
12721 / 4000
12948 / 4000
13174 / 4000
13431 / 4000
13709 / 4000
13944 / 4000
14256 / 4000
14508 / 4000
14871 / 4000
15093 / 4000
15451 / 4000
15785 / 4000
16068 / 4000
16491 / 4000
16836 / 4000
32767 / 4000
17617 / 4000
32767 / 4000
18408 / 4000
18858 / 4000
19368 / 4000
19975 / 4000
20365 / 4000
20910 / 4000
21503 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
19660 / 4000
32767 / 4000
18670 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
16856 / 4000
16521 / 4000
16120 / 4000
15760 / 4000
15395 / 4000
15062 / 4000
14788 / 4000
14471 / 4000
14174 / 4000
13874 / 4000
13625 / 4000
13352 / 4000
13100 / 4000
12819 / 4000
12616 / 4000
12384 / 4000
12140 / 4000
11919 / 4000
11710 / 4000
11484 / 4000
11430 / 4000
11430 / 4000
11432 / 4000
11438 / 4000
11436 / 4000
11437 / 4000
11441 / 4000
11439 / 4000
11441 / 4000
11449 / 4000
11451 / 4000
11450 / 4000
11449 / 4000
11455 / 4000
11455 / 4000
11458 / 4000
11460 / 4000
11459 / 4000
11465 / 4000
11461 / 4000
11466 / 4000
11466 / 4000
11469 / 4000
11471 / 4000
11473 / 4000
11473 / 4000
11471 / 4000
11475 / 4000
11476 / 4000
11481 / 4000
11482 / 4000
11479 / 4000
11474 / 4000
11487 / 4000
11488 / 4000
11490 / 4000
11496 / 4000
11496 / 4000
11494 / 4000
11502 / 4000
11509 / 4000
11501 / 4000
11511 / 4000
11507 / 4000
11517 / 4000
11516 / 4000
11519 / 4000
11515 / 4000
11519 / 4000
11524 / 4000
11525 / 4000
11526 / 4000
11525 / 4000
11527 / 4000
11534 / 4000
11529 / 4000
11534 / 4000
11535 / 4000
11538 / 4000
11535 / 4000
11535 / 4000
11538 / 4000
11535 / 4000
11546 / 4000
11542 / 4000
11539 / 4000
11540 / 4000
11547 / 4000
11545 / 4000
11550 / 4000
11551 / 4000
11552 / 4000
11549 / 4000
11562 / 4000
11564 / 4000
11561 / 4000
11567 / 4000
11567 / 4000
11572 / 4000
11576 / 4000
11573 / 4000
11575 / 4000
11583 / 4000
11586 / 4000
11798 / 4000
12010 / 4000
12233 / 4000
12442 / 4000
12710 / 4000
12904 / 4000
13147 / 4000
13435 / 4000
13690 / 4000
13918 / 4000
14226 / 4000
14497 / 4000
14850 / 4000
15072 / 4000
15419 / 4000
15755 / 4000
16046 / 4000
16472 / 4000
16812 / 4000
17125 / 4000
17588 / 4000
18054 / 4000
18448 / 4000
18872 / 4000
19338 / 4000
19907 / 4000
20291 / 4000
20914 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
16836 / 4000
16489 / 4000
16103 / 4000
15718 / 4000
15395 / 4000
15047 / 4000
14763 / 4000
14449 / 4000
14188 / 4000
13875 / 4000
13612 / 4000
13348 / 4000
13080 / 4000
12799 / 4000
12602 / 4000
12361 / 4000
12125 / 4000
11914 / 4000
11675 / 4000
11450 / 4000
11432 / 4000
11428 / 4000
11426 / 4000
11437 / 4000
11436 / 4000
11441 / 4000
11435 / 4000
11442 / 4000
11445 / 4000
11444 / 4000
11447 / 4000
11440 / 4000
11449 / 4000
11452 / 4000
11449 / 4000
11452 / 4000
11459 / 4000
11454 / 4000
11462 / 4000
11460 / 4000
11465 / 4000
11465 / 4000
11469 / 4000
11472 / 4000
11471 / 4000
11470 / 4000
11472 / 4000
11477 / 4000
11478 / 4000
11479 / 4000
11480 / 4000
11482 / 4000
11482 / 4000
11479 / 4000
11485 / 4000
11484 / 4000
11494 / 4000
11493 / 4000
11496 / 4000
11496 / 4000
11506 / 4000
11489 / 4000
11496 / 4000
11509 / 4000
11513 / 4000
11514 / 4000
11516 / 4000
11521 / 4000
11518 / 4000
11521 / 4000
11522 / 4000
11521 / 4000
11522 / 4000
11524 / 4000
11526 / 4000
11529 / 4000
11535 / 4000
11531 / 4000
11527 / 4000
11532 / 4000
11535 / 4000
11537 / 4000
11533 / 4000
11539 / 4000
11541 / 4000
11539 / 4000
11541 / 4000
11544 / 4000
11546 / 4000
11550 / 4000
11546 / 4000
11546 / 4000
11562 / 4000
11563 / 4000
11562 / 4000
11564 / 4000
11562 / 4000
11569 / 4000
11571 / 4000
11566 / 4000
11570 / 4000
11575 / 4000
11582 / 4000
11586 / 4000
11787 / 4000
11998 / 4000
12222 / 4000
12435 / 4000
12682 / 4000
12890 / 4000
13124 / 4000
13423 / 4000
13677 / 4000
13931 / 4000
14220 / 4000
14496 / 4000
14807 / 4000
15051 / 4000
15408 / 4000
15718 / 4000
16047 / 4000
16437 / 4000
16760 / 4000
17152 / 4000
17539 / 4000
17993 / 4000
18424 / 4000
18847 / 4000
32767 / 4000
19889 / 4000
20321 / 4000
20915 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
17750 / 4000
17225 / 4000
16874 / 4000
16482 / 4000
16092 / 4000
15717 / 4000
15388 / 4000
15037 / 4000
14745 / 4000
14449 / 4000
14166 / 4000
13854 / 4000
13599 / 4000
13352 / 4000
13050 / 4000
12790 / 4000
12587 / 4000
12347 / 4000
12126 / 4000
11882 / 4000
11678 / 4000
11469 / 4000
11424 / 4000
11427 / 4000
11426 / 4000
11432 / 4000
11432 / 4000
11436 / 4000
11436 / 4000
11437 / 4000
11443 / 4000
11440 / 4000
11443 / 4000
11443 / 4000
11447 / 4000
11449 / 4000
11451 / 4000
11454 / 4000
11458 / 4000
11456 / 4000
11459 / 4000
11460 / 4000
11462 / 4000
11463 / 4000
11467 / 4000
11467 / 4000
11469 / 4000
11468 / 4000
11472 / 4000
11475 / 4000
11474 / 4000
11477 / 4000
11477 / 4000
11480 / 4000
11478 / 4000
11480 / 4000
11487 / 4000
11491 / 4000
11493 / 4000
11493 / 4000
11494 / 4000
11496 / 4000
11497 / 4000
11511 / 4000
11509 / 4000
11506 / 4000
11509 / 4000
11512 / 4000
11518 / 4000
11517 / 4000
11519 / 4000
11520 / 4000
11514 / 4000
11523 / 4000
11522 / 4000
11521 / 4000
11530 / 4000
11525 / 4000
11533 / 4000
11526 / 4000
11534 / 4000
11531 / 4000
11531 / 4000
11537 / 4000
11533 / 4000
11526 / 4000
11535 / 4000
11539 / 4000
11547 / 4000
11538 / 4000
11547 / 4000
11546 / 4000
11545 / 4000
11552 / 4000
11548 / 4000
11564 / 4000
11566 / 4000
11565 / 4000
11562 / 4000
11561 / 4000
11569 / 4000
11566 / 4000
11562 / 4000
11572 / 4000
11573 / 4000
11583 / 4000
11755 / 4000
12000 / 4000
12206 / 4000
12434 / 4000
12654 / 4000
12878 / 4000
13138 / 4000
13390 / 4000
13633 / 4000
13916 / 4000
14203 / 4000
14500 / 4000
14782 / 4000
15050 / 4000
15417 / 4000
15729 / 4000
16032 / 4000
16392 / 4000
16743 / 4000
17121 / 4000
17575 / 4000
32767 / 4000
18376 / 4000
32767 / 4000
32767 / 4000
19897 / 4000
20298 / 4000
20839 / 4000
21477 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
19143 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
17202 / 4000
16849 / 4000
16446 / 4000
16113 / 4000
15685 / 4000
15387 / 4000
15020 / 4000
14746 / 4000
14460 / 4000
14150 / 4000
13854 / 4000
13596 / 4000
13369 / 4000
13041 / 4000
12795 / 4000
12569 / 4000
12340 / 4000
12104 / 4000
11869 / 4000
11680 / 4000
11452 / 4000
11425 / 4000
11425 / 4000
11425 / 4000
11428 / 4000
11429 / 4000
11432 / 4000
11434 / 4000
11431 / 4000
11438 / 4000
11438 / 4000
11440 / 4000
11441 / 4000
11445 / 4000
11445 / 4000
11448 / 4000
11450 / 4000
11453 / 4000
11455 / 4000
11457 / 4000
