Date=12/8/2020
Time=12:55:20 PM
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
21839 / 4000
32767 / 4000
21396 / 4000
21311 / 4000
21218 / 4000
21061 / 4000
20969 / 4000
20811 / 4000
20755 / 4000
20656 / 4000
20549 / 4000
20468 / 4000
20415 / 4000
20407 / 4000
20357 / 4000
20255 / 4000
20234 / 4000
20213 / 4000
20181 / 4000
20156 / 4000
20154 / 4000
20167 / 4000
20212 / 4000
20203 / 4000
20217 / 4000
20329 / 4000
20336 / 4000
20350 / 4000
20379 / 4000
20428 / 4000
20547 / 4000
20618 / 4000
20728 / 4000
20808 / 4000
20933 / 4000
21056 / 4000
21137 / 4000
21304 / 4000
21372 / 4000
21523 / 4000
21666 / 4000
21832 / 4000
21936 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
21889 / 4000
32767 / 4000
21360 / 4000
21258 / 4000
21108 / 4000
20883 / 4000
20831 / 4000
20674 / 4000
20498 / 4000
20445 / 4000
20308 / 4000
20200 / 4000
20128 / 4000
20028 / 4000
20025 / 4000
20011 / 4000
19848 / 4000
19788 / 4000
19763 / 4000
19732 / 4000
19697 / 4000
19658 / 4000
19650 / 4000
19667 / 4000
19679 / 4000
19703 / 4000
19731 / 4000
19737 / 4000
19759 / 4000
19803 / 4000
19911 / 4000
19953 / 4000
19962 / 4000
20072 / 4000
20116 / 4000
20225 / 4000
20328 / 4000
20386 / 4000
20505 / 4000
20603 / 4000
20772 / 4000
20920 / 4000
21033 / 4000
21152 / 4000
21319 / 4000
21494 / 4000
21642 / 4000
21840 / 4000
22006 / 4000
22045 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
21924 / 4000
32767 / 4000
21363 / 4000
21258 / 4000
21076 / 4000
20889 / 4000
20703 / 4000
20520 / 4000
20469 / 4000
20263 / 4000
20121 / 4000
20052 / 4000
19862 / 4000
19807 / 4000
19698 / 4000
19615 / 4000
19545 / 4000
19549 / 4000
19403 / 4000
19363 / 4000
19332 / 4000
19225 / 4000
19216 / 4000
19189 / 4000
19183 / 4000
19180 / 4000
19182 / 4000
19190 / 4000
19194 / 4000
19192 / 4000
19250 / 4000
19305 / 4000
19318 / 4000
19359 / 4000
19458 / 4000
19493 / 4000
19584 / 4000
19650 / 4000
19703 / 4000
19837 / 4000
19933 / 4000
20059 / 4000
20135 / 4000
20276 / 4000
20363 / 4000
20529 / 4000
20623 / 4000
20839 / 4000
20991 / 4000
21140 / 4000
21338 / 4000
21498 / 4000
21666 / 4000
21847 / 4000
22036 / 4000
22174 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
21310 / 4000
21090 / 4000
20914 / 4000
20721 / 4000
20533 / 4000
20370 / 4000
20195 / 4000
20103 / 4000
19845 / 4000
19780 / 4000
19666 / 4000
19553 / 4000
19440 / 4000
19315 / 4000
19251 / 4000
19158 / 4000
19080 / 4000
18990 / 4000
19006 / 4000
18866 / 4000
18875 / 4000
18834 / 4000
18790 / 4000
18765 / 4000
18763 / 4000
18754 / 4000
18750 / 4000
18738 / 4000
18750 / 4000
18800 / 4000
18830 / 4000
18813 / 4000
18799 / 4000
18951 / 4000
18987 / 4000
19034 / 4000
19095 / 4000
19146 / 4000
19270 / 4000
19375 / 4000
19415 / 4000
19570 / 4000
19658 / 4000
19729 / 4000
19914 / 4000
20046 / 4000
20190 / 4000
20333 / 4000
20446 / 4000
20632 / 4000
20831 / 4000
21029 / 4000
21205 / 4000
21400 / 4000
21580 / 4000
21827 / 4000
22068 / 4000
22142 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
23957 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
21367 / 4000
21257 / 4000
20971 / 4000
20809 / 4000
20567 / 4000
20418 / 4000
20185 / 4000
20109 / 4000
19870 / 4000
19731 / 4000
19570 / 4000
19447 / 4000
19298 / 4000
19166 / 4000
19047 / 4000
18988 / 4000
18879 / 4000
18807 / 4000
18703 / 4000
18662 / 4000
18578 / 4000
18517 / 4000
18437 / 4000
18425 / 4000
18355 / 4000
18324 / 4000
18324 / 4000
18316 / 4000
18310 / 4000
18298 / 4000
18309 / 4000
18306 / 4000
18335 / 4000
18384 / 4000
18388 / 4000
18402 / 4000
18453 / 4000
18545 / 4000
18575 / 4000
18664 / 4000
18744 / 4000
18792 / 4000
18904 / 4000
18992 / 4000
19081 / 4000
19186 / 4000
19328 / 4000
19418 / 4000
19570 / 4000
19669 / 4000
19928 / 4000
20013 / 4000
20165 / 4000
20341 / 4000
20509 / 4000
20698 / 4000
20944 / 4000
21098 / 4000
21337 / 4000
21581 / 4000
21773 / 4000
22055 / 4000
22162 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
21382 / 4000
21196 / 4000
20948 / 4000
20723 / 4000
20530 / 4000
20299 / 4000
20127 / 4000
19891 / 4000
19737 / 4000
19555 / 4000
19433 / 4000
19272 / 4000
19127 / 4000
18981 / 4000
18858 / 4000
18724 / 4000
18642 / 4000
18512 / 4000
18421 / 4000
18361 / 4000
18268 / 4000
18174 / 4000
18127 / 4000
18070 / 4000
18033 / 4000
17997 / 4000
17963 / 4000
17932 / 4000
17880 / 4000
17853 / 4000
17838 / 4000
17825 / 4000
17862 / 4000
17906 / 4000
17923 / 4000
17931 / 4000
17977 / 4000
18016 / 4000
18041 / 4000
18063 / 4000
18159 / 4000
18226 / 4000
18303 / 4000
18370 / 4000
18460 / 4000
18555 / 4000
18652 / 4000
18773 / 4000
18886 / 4000
19000 / 4000
19082 / 4000
19247 / 4000
19392 / 4000
19557 / 4000
19674 / 4000
19904 / 4000
20076 / 4000
20249 / 4000
20392 / 4000
20608 / 4000
20901 / 4000
21065 / 4000
21299 / 4000
21531 / 4000
21752 / 4000
22066 / 4000
22181 / 4000
22614 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
21354 / 4000
21184 / 4000
20930 / 4000
20640 / 4000
20518 / 4000
20213 / 4000
19956 / 4000
19836 / 4000
19626 / 4000
19526 / 4000
19254 / 4000
19126 / 4000
18957 / 4000
18830 / 4000
18751 / 4000
18527 / 4000
18433 / 4000
18300 / 4000
18181 / 4000
18098 / 4000
18032 / 4000
17895 / 4000
17847 / 4000
17741 / 4000
17743 / 4000
17709 / 4000
17569 / 4000
17477 / 4000
17480 / 4000
17500 / 4000
17498 / 4000
17496 / 4000
17498 / 4000
17494 / 4000
17492 / 4000
17479 / 4000
17474 / 4000
17475 / 4000
17478 / 4000
17641 / 4000
17672 / 4000
17677 / 4000
17753 / 4000
17793 / 4000
17897 / 4000
17956 / 4000
18013 / 4000
18148 / 4000
18222 / 4000
18330 / 4000
18475 / 4000
18560 / 4000
18698 / 4000
18813 / 4000
18966 / 4000
19098 / 4000
19255 / 4000
19404 / 4000
19598 / 4000
19751 / 4000
19990 / 4000
20169 / 4000
20353 / 4000
20600 / 4000
20852 / 4000
21042 / 4000
21322 / 4000
21557 / 4000
21774 / 4000
22093 / 4000
22241 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
21433 / 4000
21240 / 4000
20969 / 4000
20652 / 4000
20441 / 4000
20243 / 4000
19937 / 4000
19792 / 4000
19555 / 4000
19371 / 4000
19181 / 4000
19004 / 4000
18854 / 4000
18713 / 4000
18541 / 4000
18398 / 4000
18232 / 4000
18081 / 4000
18050 / 4000
17878 / 4000
17771 / 4000
17717 / 4000
17589 / 4000
17555 / 4000
17505 / 4000
17354 / 4000
17332 / 4000
17267 / 4000
17245 / 4000
17180 / 4000
17137 / 4000
17113 / 4000
17110 / 4000
17106 / 4000
17098 / 4000
17103 / 4000
17100 / 4000
17119 / 4000
17139 / 4000
17154 / 4000
17176 / 4000
17228 / 4000
17274 / 4000
17290 / 4000
17417 / 4000
17464 / 4000
17455 / 4000
17604 / 4000
17648 / 4000
17731 / 4000
17821 / 4000
17948 / 4000
18018 / 4000
18169 / 4000
18278 / 4000
18404 / 4000
18534 / 4000
18703 / 4000
18837 / 4000
18999 / 4000
19138 / 4000
19386 / 4000
19537 / 4000
19680 / 4000
19970 / 4000
20153 / 4000
20334 / 4000
20610 / 4000
20846 / 4000
21138 / 4000
21359 / 4000
21591 / 4000
21866 / 4000
22148 / 4000
22329 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
21331 / 4000
21017 / 4000
20697 / 4000
20466 / 4000
20242 / 4000
19964 / 4000
19802 / 4000
19541 / 4000
19305 / 4000
19108 / 4000
18946 / 4000
18782 / 4000
18582 / 4000
18441 / 4000
18249 / 4000
18106 / 4000
17990 / 4000
17799 / 4000
17753 / 4000
17586 / 4000
17580 / 4000
17397 / 4000
17323 / 4000
17209 / 4000
17150 / 4000
17078 / 4000
17013 / 4000
16963 / 4000
16886 / 4000
16863 / 4000
16857 / 4000
16792 / 4000
16778 / 4000
16746 / 4000
16742 / 4000
16745 / 4000
16744 / 4000
16747 / 4000
16764 / 4000
16768 / 4000
16820 / 4000
16804 / 4000
16809 / 4000
16901 / 4000
16950 / 4000
16983 / 4000
17050 / 4000
17123 / 4000
17184 / 4000
17266 / 4000
17402 / 4000
17431 / 4000
17560 / 4000
17640 / 4000
17723 / 4000
17915 / 4000
17993 / 4000
18156 / 4000
18285 / 4000
18426 / 4000
18588 / 4000
18752 / 4000
18957 / 4000
19085 / 4000
19351 / 4000
19476 / 4000
19691 / 4000
19974 / 4000
20173 / 4000
20347 / 4000
20654 / 4000
20911 / 4000
21198 / 4000
21442 / 4000
21724 / 4000
22027 / 4000
22266 / 4000
22453 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
32767 / 4000
21823 / 4000
21395 / 4000
21114 / 4000
20825 / 4000
20591 / 4000
20269 / 4000
19975 / 4000
19793 / 4000
19548 / 4000
19312 / 4000
19094 / 4000
18912 / 4000
18741 / 4000
18512 / 4000
18325 / 4000
18108 / 4000
