*******************************VALLEYID*******************************
*
*Quelle:                 E:\Prozessdaten\MDK1\Testdaten\Output_sv5_4000_testdaten\sv5_4000_testdaten_ALL\
*SCHWEISSBEDINGUNGEN:    3.5kN          600ms     9.2kA     
*SHEET:                  HX340+Z100MB   HX340+Z100MB   4.0mm     
*AUTOR:                  Xiaochuan Lu
*DATUM:                  2020-12-19
*
**********************************************************************

time	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	
0.006420	102524.000000	103792.000000	102953.000000	103368.000000	103166.000000	103188.000000	103248.000000	102824.000000	103608.000000	103047.000000	104596.000000	104904.000000	104752.000000	104032.000000	104984.000000	104863.000000	105633.000000	105892.000000	106095.000000	106380.000000	106358.000000	106589.000000	106384.000000	106638.000000	105172.000000	105018.000000	104765.000000	105203.000000	104566.000000	105772.000000	105089.000000	105080.000000	104947.000000	105495.000000	106004.000000	105181.000000	105331.000000	105262.000000	105531.000000	105487.000000	106415.000000	106513.000000	105787.000000	107823.000000	107903.000000	108086.000000	107945.000000	107613.000000	106420.000000	106086.000000	106866.000000	106774.000000	106000.000000	106465.000000	106833.000000	106365.000000	106780.000000	106306.000000	106082.000000	106205.000000	106750.000000	105867.000000	106595.000000	106942.000000	106792.000000	106567.000000	106677.000000	106474.000000	106688.000000	106216.000000	106522.000000	106456.000000	107053.000000	106691.000000	106605.000000	106742.000000	106736.000000	106748.000000	106981.000000	106912.000000	107287.000000	108545.000000	107510.000000	107727.000000	107376.000000	107245.000000	107424.000000	107416.000000	
0.006430	102575.000000	103842.000000	103003.000000	103418.000000	103216.000000	103238.000000	103298.000000	102875.000000	103659.000000	103098.000000	104646.000000	104954.000000	104802.000000	104082.000000	105034.000000	104914.000000	105684.000000	105942.000000	106146.000000	106429.000000	106408.000000	106639.000000	106434.000000	106688.000000	105222.000000	105068.000000	104816.000000	105254.000000	104616.000000	105822.000000	105140.000000	105130.000000	104997.000000	105545.000000	106055.000000	105232.000000	105381.000000	105312.000000	105581.000000	105537.000000	106466.000000	106564.000000	105836.000000	107873.000000	107953.000000	108136.000000	107996.000000	107664.000000	106470.000000	106137.000000	106916.000000	106824.000000	106050.000000	106515.000000	106883.000000	106415.000000	106831.000000	106356.000000	106132.000000	106255.000000	106799.000000	105918.000000	106646.000000	106992.000000	106843.000000	106617.000000	106727.000000	106524.000000	106738.000000	106266.000000	106573.000000	106506.000000	107103.000000	106741.000000	106654.000000	106792.000000	106786.000000	106799.000000	107031.000000	106962.000000	107338.000000	108595.000000	107560.000000	107777.000000	107426.000000	107295.000000	107474.000000	107466.000000	
0.006440	102625.000000	103892.000000	103052.000000	103468.000000	103267.000000	103289.000000	103348.000000	102924.000000	103709.000000	103148.000000	104696.000000	105004.000000	104853.000000	104132.000000	105084.000000	104964.000000	105734.000000	105992.000000	106195.000000	106479.000000	106458.000000	106689.000000	106485.000000	106738.000000	105272.000000	105118.000000	104866.000000	105304.000000	104667.000000	105872.000000	105190.000000	105180.000000	105047.000000	105595.000000	106105.000000	105282.000000	105431.000000	105362.000000	105631.000000	105587.000000	106516.000000	106614.000000	105887.000000	107924.000000	108004.000000	108186.000000	108046.000000	107714.000000	106520.000000	106187.000000	106966.000000	106875.000000	106100.000000	106565.000000	106933.000000	106465.000000	106881.000000	106406.000000	106182.000000	106306.000000	106850.000000	105968.000000	106696.000000	107042.000000	106893.000000	106667.000000	106777.000000	106574.000000	106788.000000	106316.000000	106623.000000	106557.000000	107154.000000	106791.000000	106705.000000	106843.000000	106837.000000	106849.000000	107081.000000	107012.000000	107388.000000	108645.000000	107610.000000	107827.000000	107476.000000	107345.000000	107525.000000	107516.000000	
0.006450	102675.000000	103943.000000	103103.000000	103519.000000	103317.000000	103339.000000	103399.000000	102974.000000	103759.000000	103198.000000	104746.000000	105054.000000	104903.000000	104182.000000	105134.000000	105014.000000	105784.000000	106043.000000	106246.000000	106529.000000	106508.000000	106740.000000	106535.000000	106789.000000	105323.000000	105168.000000	104916.000000	105354.000000	104716.000000	105922.000000	105240.000000	105231.000000	105098.000000	105646.000000	106155.000000	105332.000000	105482.000000	105413.000000	105681.000000	105637.000000	106566.000000	106664.000000	105937.000000	107974.000000	108053.000000	108236.000000	108096.000000	107764.000000	106570.000000	106237.000000	107016.000000	106925.000000	106150.000000	106615.000000	106983.000000	106515.000000	106931.000000	106457.000000	106233.000000	106356.000000	106900.000000	106017.000000	106746.000000	107093.000000	106943.000000	106718.000000	106827.000000	106624.000000	106838.000000	106366.000000	106673.000000	106607.000000	107204.000000	106842.000000	106755.000000	106893.000000	106886.000000	106899.000000	107131.000000	107062.000000	107438.000000	108695.000000	107660.000000	107878.000000	107526.000000	107395.000000	107575.000000	107566.000000	
0.006460	102725.000000	103993.000000	103153.000000	103569.000000	103367.000000	103389.000000	103449.000000	103024.000000	103809.000000	103248.000000	104797.000000	105104.000000	104953.000000	104232.000000	105184.000000	105064.000000	105834.000000	106092.000000	106296.000000	106580.000000	106558.000000	106790.000000	106585.000000	106839.000000	105373.000000	105218.000000	104966.000000	105404.000000	104767.000000	105972.000000	105290.000000	105281.000000	105148.000000	105696.000000	106205.000000	105382.000000	105532.000000	105463.000000	105731.000000	105687.000000	106616.000000	106714.000000	105987.000000	108024.000000	108103.000000	108286.000000	108146.000000	107814.000000	106620.000000	106287.000000	107067.000000	106975.000000	106200.000000	106666.000000	107034.000000	106565.000000	106981.000000	106506.000000	106283.000000	106406.000000	106950.000000	106068.000000	106796.000000	107143.000000	106993.000000	106768.000000	106878.000000	106674.000000	106888.000000	106416.000000	106723.000000	106657.000000	107255.000000	106892.000000	106805.000000	106943.000000	106937.000000	106949.000000	107181.000000	107112.000000	107488.000000	108746.000000	107710.000000	107928.000000	107577.000000	107445.000000	107625.000000	107617.000000	
0.006470	102775.000000	104043.000000	103204.000000	103619.000000	103417.000000	103439.000000	103499.000000	103075.000000	103859.000000	103298.000000	104847.000000	105155.000000	105003.000000	104282.000000	105235.000000	105114.000000	105884.000000	106143.000000	106346.000000	106630.000000	106609.000000	106840.000000	106635.000000	106889.000000	105423.000000	105269.000000	105016.000000	105454.000000	104817.000000	106023.000000	105340.000000	105331.000000	105198.000000	105746.000000	106255.000000	105432.000000	105582.000000	105513.000000	105782.000000	105737.000000	106666.000000	106764.000000	106037.000000	108074.000000	108154.000000	108336.000000	108197.000000	107864.000000	106671.000000	106337.000000	107117.000000	107025.000000	106251.000000	106716.000000	107084.000000	106615.000000	107031.000000	106557.000000	106332.000000	106456.000000	107000.000000	106118.000000	106846.000000	107193.000000	107043.000000	106818.000000	106927.000000	106725.000000	106939.000000	106467.000000	106773.000000	106707.000000	107305.000000	106942.000000	106856.000000	106993.000000	106987.000000	106999.000000	107232.000000	107163.000000	107538.000000	108796.000000	107761.000000	107978.000000	107627.000000	107495.000000	107675.000000	107666.000000	
0.006480	102825.000000	104093.000000	103254.000000	103669.000000	103467.000000	103489.000000	103549.000000	103125.000000	103909.000000	103349.000000	104897.000000	105205.000000	105053.000000	104333.000000	105285.000000	105165.000000	105935.000000	106193.000000	106396.000000	106681.000000	106659.000000	106890.000000	106685.000000	106939.000000	105474.000000	105319.000000	105066.000000	105504.000000	104867.000000	106073.000000	105390.000000	105381.000000	105248.000000	105796.000000	106306.000000	105482.000000	105632.000000	105563.000000	105832.000000	105788.000000	106716.000000	106815.000000	106088.000000	108125.000000	108204.000000	108387.000000	108247.000000	107914.000000	106721.000000	106388.000000	107167.000000	107075.000000	106300.000000	106766.000000	107134.000000	106666.000000	107081.000000	106607.000000	106383.000000	106506.000000	107050.000000	106168.000000	106896.000000	107243.000000	107093.000000	106868.000000	106978.000000	106775.000000	106989.000000	106516.000000	106824.000000	106758.000000	107355.000000	106992.000000	106906.000000	107043.000000	107037.000000	107049.000000	107282.000000	107213.000000	107588.000000	108846.000000	107811.000000	108028.000000	107677.000000	107546.000000	107725.000000	107716.000000	
0.006490	102875.000000	104143.000000	103304.000000	103719.000000	103517.000000	103539.000000	103599.000000	103175.000000	103960.000000	103399.000000	104948.000000	105255.000000	105104.000000	104383.000000	105335.000000	105215.000000	105985.000000	106243.000000	106446.000000	106730.000000	106709.000000	106941.000000	106736.000000	106990.000000	105523.000000	105369.000000	105117.000000	105555.000000	104917.000000	106123.000000	105440.000000	105432.000000	105298.000000	105846.000000	106356.000000	105533.000000	105682.000000	105613.000000	105882.000000	105838.000000	106767.000000	106865.000000	106138.000000	108174.000000	108254.000000	108437.000000	108297.000000	107964.000000	106772.000000	106438.000000	107217.000000	107125.000000	106351.000000	106816.000000	107185.000000	106716.000000	107131.000000	106657.000000	106433.000000	106556.000000	107101.000000	106219.000000	106947.000000	107293.000000	107143.000000	106918.000000	107028.000000	106825.000000	107039.000000	106567.000000	106874.000000	106808.000000	107405.000000	107042.000000	106956.000000	107094.000000	107088.000000	107100.000000	107332.000000	107262.000000	107639.000000	108896.000000	107861.000000	108078.000000	107727.000000	107596.000000	107775.000000	107767.000000	
0.006500	102926.000000	104194.000000	103354.000000	103769.000000	103568.000000	103590.000000	103649.000000	103225.000000	104010.000000	103449.000000	104998.000000	105305.000000	105154.000000	104433.000000	105385.000000	105265.000000	106035.000000	106293.000000	106497.000000	106780.000000	106759.000000	106990.000000	106786.000000	107040.000000	105573.000000	105419.000000	105167.000000	105605.000000	104968.000000	106173.000000	105491.000000	105482.000000	105348.000000	105896.000000	106406.000000	105583.000000	105732.000000	105663.000000	105932.000000	105888.000000	106817.000000	106915.000000	106188.000000	108225.000000	108305.000000	108487.000000	108347.000000	108015.000000	106822.000000	106488.000000	107267.000000	107176.000000	106401.000000	106866.000000	107235.000000	106766.000000	107182.000000	106707.000000	106483.000000	106607.000000	107151.000000	106269.000000	106997.000000	107343.000000	107194.000000	106969.000000	107078.000000	106875.000000	107089.000000	106617.000000	106924.000000	106858.000000	107455.000000	107092.000000	107006.000000	107144.000000	107137.000000	107150.000000	107382.000000	107313.000000	107689.000000	108946.000000	107911.000000	108128.000000	107777.000000	107646.000000	107826.000000	107817.000000	
0.006510	102976.000000	104244.000000	103404.000000	103820.000000	103618.000000	103640.000000	103700.000000	103275.000000	104060.000000	103500.000000	105048.000000	105355.000000	105204.000000	104483.000000	105435.000000	105315.000000	106086.000000	106344.000000	106547.000000	106830.000000	106809.000000	107041.000000	106836.000000	107090.000000	105624.000000	105469.000000	105217.000000	105655.000000	105018.000000	106223.000000	105541.000000	105533.000000	105399.000000	105947.000000	106456.000000	105633.000000	105783.000000	105714.000000	105982.000000	105938.000000	106867.000000	106965.000000	106238.000000	108275.000000	108354.000000	108537.000000	108397.000000	108065.000000	106872.000000	106538.000000	107317.000000	107226.000000	106452.000000	106916.000000	107285.000000	106816.000000	107232.000000	106758.000000	106534.000000	106657.000000	107201.000000	106319.000000	107047.000000	107394.000000	107244.000000	107018.000000	107128.000000	106925.000000	107139.000000	106667.000000	106974.000000	106908.000000	107505.000000	107143.000000	107056.000000	107194.000000	107187.000000	107200.000000	107433.000000	107363.000000	107739.000000	108996.000000	107961.000000	108178.000000	107827.000000	107696.000000	107876.000000	107867.000000	
0.006520	103026.000000	104294.000000	103454.000000	103870.000000	103668.000000	103690.000000	103750.000000	103326.000000	104111.000000	103550.000000	105098.000000	105406.000000	105254.000000	104533.000000	105486.000000	105366.000000	106136.000000	106394.000000	106597.000000	106881.000000	106859.000000	107091.000000	106886.000000	107140.000000	105674.000000	105519.000000	105267.000000	105706.000000	105068.000000	106273.000000	105591.000000	105583.000000	105449.000000	105997.000000	106506.000000	105683.000000	105833.000000	105764.000000	106032.000000	105989.000000	106917.000000	107015.000000	106288.000000	108325.000000	108405.000000	108587.000000	108448.000000	108115.000000	106922.000000	106588.000000	107368.000000	107276.000000	106501.000000	106967.000000	107335.000000	106866.000000	107282.000000	106808.000000	106584.000000	106707.000000	107251.000000	106369.000000	107097.000000	107444.000000	107294.000000	107069.000000	107179.000000	106975.000000	107190.000000	106717.000000	107024.000000	106958.000000	107556.000000	107193.000000	107106.000000	107244.000000	107238.000000	107250.000000	107483.000000	107414.000000	107789.000000	109047.000000	108011.000000	108229.000000	107877.000000	107747.000000	107926.000000	107918.000000	
0.006530	103076.000000	104344.000000	103505.000000	103920.000000	103718.000000	103740.000000	103800.000000	103376.000000	104161.000000	103600.000000	105148.000000	105456.000000	105304.000000	104583.000000	105536.000000	105416.000000	106185.000000	106444.000000	106647.000000	106932.000000	106910.000000	107142.000000	106936.000000	107190.000000	105724.000000	105570.000000	105317.000000	105756.000000	105118.000000	106324.000000	105641.000000	105633.000000	105499.000000	106047.000000	106556.000000	105733.000000	105883.000000	105814.000000	106083.000000	106039.000000	106967.000000	107065.000000	106338.000000	108375.000000	108455.000000	108638.000000	108498.000000	108165.000000	106972.000000	106639.000000	107418.000000	107326.000000	106552.000000	107017.000000	107385.000000	106916.000000	107332.000000	106858.000000	106634.000000	106757.000000	107301.000000	106419.000000	107147.000000	107494.000000	107344.000000	107119.000000	107229.000000	107026.000000	107240.000000	106768.000000	107075.000000	107008.000000	107606.000000	107243.000000	107157.000000	107294.000000	107288.000000	107300.000000	107533.000000	107464.000000	107839.000000	109097.000000	108062.000000	108279.000000	107928.000000	107797.000000	107976.000000	107967.000000	
0.006540	103126.000000	104395.000000	103555.000000	103970.000000	103768.000000	103790.000000	103850.000000	103426.000000	104211.000000	103650.000000	105198.000000	105506.000000	105355.000000	104633.000000	105586.000000	105466.000000	106236.000000	106494.000000	106697.000000	106981.000000	106960.000000	107192.000000	106986.000000	107240.000000	105775.000000	105620.000000	105368.000000	105806.000000	105168.000000	106374.000000	105691.000000	105683.000000	105549.000000	106097.000000	106607.000000	105784.000000	105933.000000	105864.000000	106133.000000	106089.000000	107018.000000	107116.000000	106389.000000	108426.000000	108505.000000	108688.000000	108548.000000	108215.000000	107022.000000	106689.000000	107468.000000	107376.000000	106602.000000	107067.000000	107435.000000	106967.000000	107383.000000	106908.000000	106684.000000	106807.000000	107352.000000	106469.000000	107197.000000	107544.000000	107395.000000	107169.000000	107279.000000	107076.000000	107290.000000	106818.000000	107125.000000	107059.000000	107656.000000	107293.000000	107207.000000	107344.000000	107338.000000	107351.000000	107583.000000	107514.000000	107890.000000	109147.000000	108112.000000	108329.000000	107978.000000	107847.000000	108026.000000	108018.000000	
0.006550	103176.000000	104445.000000	103605.000000	104021.000000	103819.000000	103840.000000	103900.000000	103477.000000	104261.000000	103700.000000	105249.000000	105556.000000	105404.000000	104684.000000	105636.000000	105516.000000	106286.000000	106544.000000	106747.000000	107032.000000	107010.000000	107242.000000	107037.000000	107291.000000	105825.000000	105670.000000	105418.000000	105856.000000	105218.000000	106424.000000	105742.000000	105733.000000	105599.000000	106147.000000	106657.000000	105834.000000	105984.000000	105914.000000	106183.000000	106139.000000	107067.000000	107166.000000	106439.000000	108476.000000	108556.000000	108738.000000	108598.000000	108266.000000	107073.000000	106739.000000	107518.000000	107427.000000	106652.000000	107117.000000	107486.000000	107017.000000	107432.000000	106958.000000	106734.000000	106857.000000	107402.000000	106520.000000	107248.000000	107594.000000	107445.000000	107219.000000	107329.000000	107126.000000	107340.000000	106868.000000	107175.000000	107109.000000	107706.000000	107344.000000	107257.000000	107395.000000	107389.000000	107401.000000	107633.000000	107564.000000	107940.000000	109197.000000	108162.000000	108379.000000	108028.000000	107897.000000	108076.000000	108068.000000	
0.006560	103227.000000	104495.000000	103655.000000	104070.000000	103869.000000	103891.000000	103950.000000	103527.000000	104311.000000	103750.000000	105299.000000	105606.000000	105455.000000	104734.000000	105686.000000	105566.000000	106337.000000	106594.000000	106798.000000	107082.000000	107060.000000	107292.000000	107087.000000	107341.000000	105875.000000	105721.000000	105468.000000	105906.000000	105269.000000	106474.000000	105792.000000	105783.000000	105650.000000	106197.000000	106707.000000	105884.000000	106034.000000	105964.000000	106233.000000	106189.000000	107118.000000	107216.000000	106489.000000	108526.000000	108606.000000	108789.000000	108648.000000	108316.000000	107123.000000	106789.000000	107569.000000	107476.000000	106702.000000	107167.000000	107536.000000	107067.000000	107483.000000	107008.000000	106784.000000	106908.000000	107452.000000	106570.000000	107298.000000	107645.000000	107495.000000	107269.000000	107379.000000	107177.000000	107390.000000	106918.000000	107225.000000	107159.000000	107756.000000	107394.000000	107308.000000	107445.000000	107439.000000	107451.000000	107683.000000	107614.000000	107990.000000	109247.000000	108212.000000	108429.000000	108078.000000	107947.000000	108127.000000	108118.000000	
0.006570	103277.000000	104545.000000	103706.000000	104121.000000	103919.000000	103941.000000	104001.000000	103577.000000	104362.000000	103801.000000	105349.000000	105656.000000	105505.000000	104785.000000	105737.000000	105617.000000	106387.000000	106645.000000	106848.000000	107132.000000	107111.000000	107342.000000	107137.000000	107391.000000	105925.000000	105770.000000	105519.000000	105956.000000	105319.000000	106524.000000	105842.000000	105833.000000	105700.000000	106248.000000	106757.000000	105934.000000	106084.000000	106015.000000	106283.000000	106240.000000	107168.000000	107266.000000	106539.000000	108576.000000	108656.000000	108838.000000	108698.000000	108366.000000	107173.000000	106839.000000	107618.000000	107527.000000	106753.000000	107218.000000	107586.000000	107117.000000	107533.000000	107059.000000	106835.000000	106958.000000	107502.000000	106620.000000	107348.000000	107695.000000	107545.000000	107320.000000	107430.000000	107226.000000	107440.000000	106968.000000	107275.000000	107209.000000	107806.000000	107444.000000	107357.000000	107496.000000	107489.000000	107501.000000	107733.000000	107664.000000	108040.000000	109297.000000	108262.000000	108479.000000	108128.000000	107998.000000	108177.000000	108169.000000	
0.006580	103327.000000	104595.000000	103755.000000	104171.000000	103969.000000	103991.000000	104051.000000	103627.000000	104411.000000	103851.000000	105399.000000	105706.000000	105555.000000	104835.000000	105787.000000	105667.000000	106437.000000	106695.000000	106898.000000	107182.000000	107160.000000	107392.000000	107187.000000	107441.000000	105975.000000	105821.000000	105569.000000	106007.000000	105369.000000	106574.000000	105892.000000	105883.000000	105750.000000	106298.000000	106807.000000	105985.000000	106134.000000	106065.000000	106334.000000	106290.000000	107218.000000	107316.000000	106589.000000	108626.000000	108706.000000	108889.000000	108748.000000	108417.000000	107223.000000	106889.000000	107669.000000	107577.000000	106803.000000	107268.000000	107636.000000	107167.000000	107583.000000	107109.000000	106885.000000	107008.000000	107552.000000	106670.000000	107398.000000	107745.000000	107595.000000	107370.000000	107479.000000	107276.000000	107491.000000	107018.000000	107325.000000	107259.000000	107856.000000	107494.000000	107407.000000	107545.000000	107539.000000	107551.000000	107784.000000	107715.000000	108091.000000	109348.000000	108312.000000	108530.000000	108179.000000	108048.000000	108227.000000	108219.000000	
0.006590	103377.000000	104646.000000	103806.000000	104221.000000	104020.000000	104041.000000	104101.000000	103677.000000	104462.000000	103901.000000	105449.000000	105757.000000	105605.000000	104885.000000	105837.000000	105717.000000	106487.000000	106745.000000	106948.000000	107232.000000	107211.000000	107443.000000	107237.000000	107491.000000	106025.000000	105871.000000	105618.000000	106057.000000	105419.000000	106625.000000	105942.000000	105934.000000	105800.000000	106348.000000	106858.000000	106034.000000	106184.000000	106115.000000	106384.000000	106340.000000	107269.000000	107366.000000	106640.000000	108677.000000	108756.000000	108939.000000	108799.000000	108467.000000	107273.000000	106940.000000	107719.000000	107627.000000	106853.000000	107318.000000	107686.000000	107217.000000	107633.000000	107159.000000	106935.000000	107058.000000	107602.000000	106720.000000	107448.000000	107796.000000	107645.000000	107420.000000	107530.000000	107327.000000	107541.000000	107069.000000	107376.000000	107309.000000	107907.000000	107544.000000	107458.000000	107595.000000	107589.000000	107601.000000	107834.000000	107765.000000	108141.000000	109398.000000	108363.000000	108580.000000	108229.000000	108098.000000	108277.000000	108269.000000	
0.006600	103427.000000	104696.000000	103856.000000	104272.000000	104070.000000	104091.000000	104152.000000	103727.000000	104512.000000	103951.000000	105499.000000	105807.000000	105655.000000	104935.000000	105887.000000	105767.000000	106537.000000	106796.000000	106998.000000	107282.000000	107261.000000	107493.000000	107287.000000	107541.000000	106076.000000	105921.000000	105669.000000	106107.000000	105469.000000	106675.000000	105992.000000	105984.000000	105851.000000	106398.000000	106908.000000	106085.000000	106234.000000	106165.000000	106434.000000	106390.000000	107319.000000	107417.000000	106690.000000	108727.000000	108806.000000	108989.000000	108849.000000	108517.000000	107323.000000	106990.000000	107769.000000	107677.000000	106903.000000	107368.000000	107736.000000	107268.000000	107684.000000	107209.000000	106985.000000	107108.000000	107653.000000	106770.000000	107498.000000	107846.000000	107696.000000	107471.000000	107580.000000	107377.000000	107591.000000	107119.000000	107426.000000	107360.000000	107957.000000	107594.000000	107508.000000	107645.000000	107639.000000	107652.000000	107884.000000	107815.000000	108191.000000	109448.000000	108413.000000	108630.000000	108279.000000	108148.000000	108327.000000	108319.000000	
0.006610	103478.000000	104746.000000	103907.000000	104322.000000	104120.000000	104142.000000	104201.000000	103778.000000	104562.000000	104001.000000	105550.000000	105857.000000	105706.000000	104985.000000	105937.000000	105817.000000	106587.000000	106845.000000	107049.000000	107333.000000	107311.000000	107543.000000	107338.000000	107591.000000	106126.000000	105972.000000	105719.000000	106157.000000	105519.000000	106725.000000	106043.000000	106034.000000	105901.000000	106448.000000	106958.000000	106135.000000	106285.000000	106216.000000	106484.000000	106440.000000	107369.000000	107467.000000	106740.000000	108777.000000	108856.000000	109040.000000	108899.000000	108567.000000	107374.000000	107040.000000	107820.000000	107728.000000	106953.000000	107419.000000	107787.000000	107318.000000	107734.000000	107259.000000	107035.000000	107158.000000	107703.000000	106821.000000	107549.000000	107896.000000	107746.000000	107520.000000	107630.000000	107427.000000	107641.000000	107169.000000	107476.000000	107410.000000	108007.000000	107644.000000	107558.000000	107696.000000	107690.000000	107702.000000	107934.000000	107865.000000	108241.000000	109498.000000	108463.000000	108680.000000	108330.000000	108198.000000	108378.000000	108369.000000	
0.006620	103528.000000	104796.000000	103957.000000	104372.000000	104170.000000	104192.000000	104252.000000	103828.000000	104612.000000	104051.000000	105600.000000	105907.000000	105756.000000	105035.000000	105988.000000	105867.000000	106637.000000	106896.000000	107099.000000	107383.000000	107361.000000	107593.000000	107388.000000	107642.000000	106176.000000	106022.000000	105769.000000	106207.000000	105570.000000	106775.000000	106093.000000	106084.000000	105951.000000	106498.000000	107008.000000	106185.000000	106335.000000	106266.000000	106534.000000	106490.000000	107419.000000	107517.000000	106790.000000	108827.000000	108907.000000	109090.000000	108949.000000	108617.000000	107424.000000	107090.000000	107870.000000	107778.000000	107004.000000	107468.000000	107837.000000	107368.000000	107784.000000	107309.000000	107085.000000	107209.000000	107753.000000	106871.000000	107599.000000	107946.000000	107796.000000	107570.000000	107680.000000	107477.000000	107691.000000	107219.000000	107526.000000	107460.000000	108057.000000	107695.000000	107608.000000	107746.000000	107740.000000	107752.000000	107985.000000	107915.000000	108291.000000	109548.000000	108514.000000	108730.000000	108380.000000	108248.000000	108428.000000	108419.000000	
0.006630	103578.000000	104846.000000	104008.000000	104422.000000	104220.000000	104242.000000	104302.000000	103878.000000	104663.000000	104102.000000	105650.000000	105957.000000	105806.000000	105086.000000	106038.000000	105918.000000	106688.000000	106946.000000	107149.000000	107433.000000	107412.000000	107643.000000	107438.000000	107692.000000	106226.000000	106072.000000	105819.000000	106258.000000	105620.000000	106825.000000	106143.000000	106134.000000	106001.000000	106549.000000	107058.000000	106236.000000	106385.000000	106316.000000	106584.000000	106541.000000	107469.000000	107567.000000	106840.000000	108877.000000	108957.000000	109140.000000	108999.000000	108667.000000	107474.000000	107140.000000	107920.000000	107828.000000	107054.000000	107518.000000	107887.000000	107418.000000	107834.000000	107360.000000	107135.000000	107259.000000	107803.000000	106921.000000	107649.000000	107996.000000	107846.000000	107621.000000	107731.000000	107528.000000	107741.000000	107270.000000	107577.000000	107510.000000	108107.000000	107745.000000	107658.000000	107796.000000	107790.000000	107802.000000	108035.000000	107965.000000	108341.000000	109599.000000	108563.000000	108781.000000	108430.000000	108299.000000	108478.000000	108470.000000	
0.006640	103628.000000	104896.000000	104058.000000	104472.000000	104271.000000	104292.000000	104352.000000	103928.000000	104713.000000	104152.000000	105700.000000	106008.000000	105856.000000	105136.000000	106088.000000	105968.000000	106738.000000	106996.000000	107199.000000	107483.000000	107462.000000	107693.000000	107488.000000	107742.000000	106276.000000	106122.000000	105870.000000	106308.000000	105670.000000	106876.000000	106193.000000	106184.000000	106051.000000	106599.000000	107109.000000	106286.000000	106435.000000	106366.000000	106634.000000	106591.000000	107520.000000	107618.000000	106891.000000	108927.000000	109007.000000	109190.000000	109049.000000	108718.000000	107524.000000	107191.000000	107970.000000	107878.000000	107104.000000	107568.000000	107937.000000	107469.000000	107884.000000	107410.000000	107186.000000	107309.000000	107853.000000	106971.000000	107700.000000	108046.000000	107897.000000	107671.000000	107781.000000	107578.000000	107792.000000	107320.000000	107627.000000	107560.000000	108158.000000	107795.000000	107708.000000	107846.000000	107840.000000	107852.000000	108085.000000	108016.000000	108392.000000	109649.000000	108614.000000	108831.000000	108480.000000	108349.000000	108529.000000	108520.000000	
0.006650	103678.000000	104947.000000	104109.000000	104523.000000	104321.000000	104342.000000	104402.000000	103978.000000	104763.000000	104202.000000	105750.000000	106058.000000	105907.000000	105186.000000	106138.000000	106018.000000	106788.000000	107046.000000	107250.000000	107533.000000	107512.000000	107744.000000	107539.000000	107793.000000	106326.000000	106172.000000	105920.000000	106358.000000	105720.000000	106926.000000	106243.000000	106235.000000	106101.000000	106649.000000	107159.000000	106336.000000	106485.000000	106416.000000	106685.000000	106641.000000	107570.000000	107667.000000	106941.000000	108978.000000	109057.000000	109240.000000	109100.000000	108768.000000	107574.000000	107241.000000	108020.000000	107928.000000	107154.000000	107619.000000	107987.000000	107519.000000	107935.000000	107460.000000	107236.000000	107360.000000	107903.000000	107021.000000	107749.000000	108097.000000	107947.000000	107721.000000	107831.000000	107628.000000	107842.000000	107370.000000	107677.000000	107610.000000	108208.000000	107845.000000	107759.000000	107896.000000	107890.000000	107902.000000	108135.000000	108066.000000	108442.000000	109699.000000	108664.000000	108881.000000	108530.000000	108399.000000	108578.000000	108570.000000	
0.006660	103729.000000	104997.000000	104159.000000	104573.000000	104371.000000	104392.000000	104453.000000	104028.000000	104813.000000	104252.000000	105800.000000	106108.000000	105957.000000	105236.000000	106188.000000	106068.000000	106838.000000	107097.000000	107300.000000	107583.000000	107562.000000	107794.000000	107588.000000	107842.000000	106377.000000	106222.000000	105970.000000	106408.000000	105770.000000	106976.000000	106294.000000	106285.000000	106151.000000	106700.000000	107209.000000	106386.000000	106535.000000	106466.000000	106735.000000	106691.000000	107620.000000	107718.000000	106991.000000	109028.000000	109107.000000	109290.000000	109150.000000	108818.000000	107624.000000	107291.000000	108070.000000	107979.000000	107204.000000	107669.000000	108037.000000	107569.000000	107985.000000	107510.000000	107286.000000	107410.000000	107954.000000	107071.000000	107800.000000	108147.000000	107997.000000	107772.000000	107881.000000	107678.000000	107892.000000	107420.000000	107727.000000	107661.000000	108258.000000	107895.000000	107808.000000	107947.000000	107940.000000	107952.000000	108185.000000	108116.000000	108492.000000	109749.000000	108714.000000	108931.000000	108580.000000	108449.000000	108628.000000	108620.000000	
